timestamp,us,sy,idle,avm,fre,tps,ipkts,opkts,anomaly_prediction,anomaly_score
2025-05-29 23:50:00+00:00,21.798941798941797,43.544973544973544,34.4973544973545,875888.7724867725,1225302.4285714286,30.780722891566263,254199780.2893082,377376371.7798742,1,-0.4854758449921837
2025-05-29 23:55:00+00:00,21.43915343915344,43.6931216931217,34.74074074074074,875684.7513227513,1225467.634920635,31.607185628742513,254202331.103125,377378772.8,1,-0.48924761421016166
2025-05-30 00:00:00+00:00,23.590425531914892,42.9468085106383,33.36702127659574,878186.7553191489,1222873.1382978724,36.165853658536584,254205346.77707008,377381399.5987261,-1,-0.5114699562391274
2025-05-30 00:05:00+00:00,22.545454545454547,43.27807486631016,34.101604278074866,878111.9144385026,1222830.3101604278,32.73658536585366,254209120.70700637,377384348.022293,1,-0.4940372642322722
2025-05-30 00:10:00+00:00,21.486631016042782,43.716577540106954,34.68983957219251,877810.6256684492,1223082.540106952,32.00484848484849,254211662.75,377386651.73417723,1,-0.4896201155201679
2025-05-30 00:15:00+00:00,21.48936170212766,43.79255319148936,34.744680851063826,877685.4042553192,1223171.7021276595,30.351807228915664,254213964.9490446,377388813.96178347,1,-0.490041381111546
2025-05-30 00:20:00+00:00,21.69148936170213,43.526595744680854,34.66489361702128,877905.0531914893,1222911.8031914893,32.32484848484849,254216317.26265824,377391016.20253164,1,-0.48199083186756736
2025-05-30 00:25:00+00:00,21.557894736842105,43.67368421052632,34.68421052631579,877926.0157894737,1222849.257894737,31.861077844311378,254218750.775,377393308.046875,1,-0.4858169961181244
2025-05-30 00:30:00+00:00,21.58730158730159,43.645502645502646,34.75661375661376,877965.7777777778,1222776.4867724867,31.023809523809526,254221188.378882,377395598.2049689,1,-0.48328885628131496
2025-05-30 00:35:00+00:00,21.773684210526316,43.742105263157896,34.37894736842105,877811.8631578947,1222885.957894737,32.20119760479042,254223667.35,377397929.79375,1,-0.49619369282907266
2025-05-30 00:40:00+00:00,21.62962962962963,43.767195767195766,34.560846560846564,877800.8359788359,1222862.7513227514,31.02754491017964,254226192.89308175,377400304.0628931,1,-0.4947698097812535
2025-05-30 00:45:00+00:00,21.742105263157896,43.61578947368421,34.536842105263155,877287.4631578948,1223335.7684210527,32.10602409638554,254228702.3490566,377402665.6886792,1,-0.4871531088099554
2025-05-30 00:50:00+00:00,21.510526315789473,43.72631578947368,34.65263157894737,875627.0105263158,1224961.4315789475,30.914285714285715,254231257.73913044,377405075.9254658,1,-0.492537842948353
2025-05-30 00:55:00+00:00,21.74736842105263,43.59473684210526,34.61052631578947,876110.9157894737,1224436.105263158,31.68095238095238,254233836.70496893,377407500.22981364,1,-0.4837739759870068
2025-05-30 01:00:00+00:00,21.67914438502674,44.12299465240642,34.1283422459893,875669.8181818182,1224804.4705882352,32.441717791411044,254236270.04166666,377409788.69871795,-1,-0.5096290258183162
2025-05-30 01:05:00+00:00,21.62162162162162,43.63243243243243,34.65945945945946,875920.6324324324,1224516.6432432432,31.634146341463413,254238534.05448717,377411921.974359,1,-0.484695505695313
2025-05-30 01:10:00+00:00,21.449197860962567,43.6524064171123,34.86096256684492,875753.1336898396,1224644.8235294118,31.4390243902439,254240885.5,377414130.54140127,1,-0.4850352957171019
2025-05-30 01:15:00+00:00,21.55614973262032,43.668449197860966,34.72192513368984,875947.9572192513,1224412.1176470588,30.829268292682926,254243131.26751593,377416235.5318471,1,-0.4866316820843744
2025-05-30 01:20:00+00:00,21.28342245989305,43.76470588235294,34.95187165775401,875769.8716577541,1224551.7379679144,31.78181818181818,254245387.53481013,377418354.79113925,1,-0.492586746620559
2025-05-30 01:25:00+00:00,21.611702127659573,43.70744680851064,34.62765957446808,876213.6702127659,1224069.7180851065,30.80727272727273,254247706.41455695,377420539.6772152,1,-0.49318709546584927
2025-05-30 01:30:00+00:00,21.37037037037037,43.83068783068783,34.78835978835979,875837.708994709,1224392.291005291,32.53012048192771,254250001.43396226,377422701.7610063,1,-0.4919138736187562
2025-05-30 01:35:00+00:00,21.45212765957447,43.73936170212766,34.75,875884.414893617,1224307.079787234,31.68095238095238,254252383.540625,377424946.275,1,-0.4898677145586362
2025-05-30 01:40:00+00:00,21.678947368421053,43.60526315789474,34.63157894736842,876096.4263157895,1224053.1789473684,32.8,254254820.00625,377427247.05,1,-0.48305200294923006
2025-05-30 01:45:00+00:00,21.268421052631577,43.83157894736842,34.84736842105263,875913.5263157894,1224201.2789473685,31.176047904191616,254257174.421875,377429460.540625,1,-0.49219740528751127
2025-05-30 01:50:00+00:00,21.612565445026178,43.68586387434555,34.64397905759162,876163.4397905759,1223912.4031413612,31.771428571428572,254259574.32608697,377431718.30124223,1,-0.4886926493881815
2025-05-30 01:55:00+00:00,21.705263157894738,43.66315789473684,34.51052631578948,876165.4578947368,1223870.2263157894,32.16766467065868,254262012.01875,377434011.265625,1,-0.49059275640658057
2025-05-30 02:00:00+00:00,21.818181818181817,43.663101604278076,34.46524064171123,876225.9572192513,1223769.513368984,30.846060606060608,254264433.41082802,377436290.15286624,1,-0.492630177983128
2025-05-30 02:05:00+00:00,21.513368983957218,43.63101604278075,34.79144385026738,876080.3582887701,1223875.2299465241,31.697560975609758,254266740.60828024,377438458.955414,1,-0.48187666083183955
2025-05-30 02:10:00+00:00,21.43850267379679,43.716577540106954,34.72727272727273,876285.6898395722,1223637.2887700535,32.318072289156625,254269065.778481,377440651.8259494,1,-0.48877226023948034
2025-05-30 02:15:00+00:00,21.712041884816752,43.89528795811518,34.340314136125656,876146.9057591623,1223732.7068062827,32.24761904761905,254271487.07142857,377442925.82608694,1,-0.4995816671091643
2025-05-30 02:20:00+00:00,21.68586387434555,43.795811518324605,34.45026178010471,876369.1884816753,1223473.6806282722,32.42634730538922,254274051.871875,377445335.7375,1,-0.4960152464589199
